,Code,Name,Orig Code,Ensemble,Trans Type,Peak Time,Peak SLP,Peak Lon,Peak Lat,Trop Peak Time,Trop Begin Time,Trop Peak SLP,Trop Peak Lon,Trop Peak Lat,Genesis Time,Genesis SLP,Genesis Lon,Genesis Lat,Final Time,Final SLP,Final Lon,Final Lat,Trop Begin SLP,Trop Begin Lon,Trop Begin Lat,ET Begin Time,ET Begin SLP,ET Begin Lon,ET Begin Lat,ET Complete Time,ET Complete SLP,ET Complete Lon,ET Complete Lat
21,TC191001,Carson,0526,A,2,1910-06-17 18:00:00,996.14,-47.24,42.86,1910-06-17 12:00:00,1910-06-12 06:00:00,996.43,-50.39,41.52,1910-06-12 06:00:00,1008.75,-69.21,25.36,1910-06-19 06:00:00,1004.2,-28.75,52.25,1008.75,-69.21,25.36,1910-06-17 18:00:00,996.14,-47.24,42.86,1910-06-18 18:00:00,1001.63,-35.07,48.63
22,TC191003,Dorcas,0537,A,2,1910-08-11 18:00:00,992.32,-65.61,42.12,1910-08-10 18:00:00,1910-08-07 06:00:00,999.92,-75.4,35.95,1910-08-07 06:00:00,1012.79,-80.2,23.44,1910-08-13 18:00:00,1004.35,-34.5,54.75,1012.79,-80.2,23.44,1910-08-11 06:00:00,1000.85,-71.43,38.72,1910-08-12 00:00:00,997.15,-62.17,43.71
23,TC191007,Jana,0543,A,2,1910-09-08 06:00:00,920.24,-52.34,18.11,1910-09-08 06:00:00,1910-09-04 12:00:00,920.24,-52.34,18.11,1910-09-02 00:00:00,1006.85,-13.73,9.68,1910-09-21 12:00:00,998.79,-13.5,55.25,995.94,-29.73,13.64,1910-09-14 00:00:00,974.47,-69.06,37.3,1910-09-21 12:00:00,998.79,-13.5,55.25
24,TC191105,Shirley,0593,A,2,1911-09-15 12:00:00,933.98,-60.47,31.18,1911-09-15 12:00:00,1911-09-05 06:00:00,933.98,-60.47,31.18,1911-09-04 12:00:00,1005.97,-16.22,12.35,1911-09-22 00:00:00,968.72,-17.94,59.9,1005.59,-20.41,13.63,1911-09-16 12:00:00,938.46,-59.01,34.25,1911-09-22 00:00:00,968.72,-17.94,59.9
25,TC191106,Tijjani,0594,A,2,1911-09-10 06:00:00,989.57,-29.75,57.75,1911-09-09 06:00:00,1911-09-07 06:00:00,999.4,-35.43,44.54,1911-09-07 06:00:00,1011.39,-39.11,37.88,1911-09-10 06:00:00,989.57,-29.75,57.75,1011.39,-39.11,37.88,1911-09-09 12:00:00,997.31,-34.41,46.83,1911-09-09 18:00:00,995.54,-33.5,50.0
26,TC191108,Alissa,0598,A,2,1911-09-28 18:00:00,982.21,-57.8,40.41,1911-09-28 12:00:00,1911-09-25 12:00:00,984.66,-59.6,38.54,1911-09-25 12:00:00,1012.18,-60.25,29.79,1911-10-01 06:00:00,1011.58,-23.0,47.75,1012.18,-60.25,29.79,1911-09-28 18:00:00,982.21,-57.8,40.41,1911-09-30 00:00:00,1001.44,-44.75,46.25
27,TC191308,Luca,0683,A,2,1913-10-23 00:00:00,947.95,-52.23,29.92,1913-10-23 00:00:00,1913-10-17 00:00:00,947.95,-52.23,29.92,1913-10-17 00:00:00,1009.01,-40.61,27.43,1913-10-27 18:00:00,991.81,-48.01,54.21,1009.01,-40.61,27.43,1913-10-26 18:00:00,961.02,-59.27,43.59,1913-10-27 06:00:00,984.91,-54.63,49.03
28,TC191402,Mary,0711,A,2,1914-07-20 12:00:00,975.88,-67.01,38.69,1914-07-20 12:00:00,1914-07-18 00:00:00,975.88,-67.01,38.69,1914-07-18 00:00:00,1011.24,-71.39,35.93,1914-07-23 18:00:00,1003.87,-32.75,55.0,1011.24,-71.39,35.93,1914-07-22 18:00:00,1003.72,-51.32,48.77,1914-07-22 18:00:00,1003.72,-51.32,48.77
29,TC191405,Rosita,0725,A,2,1914-10-17 18:00:00,947.58,-54.18,41.82,1914-10-16 12:00:00,1914-10-13 06:00:00,950.29,-60.48,30.54,1914-10-13 06:00:00,997.45,-51.96,15.77,1914-10-19 00:00:00,974.56,-44.46,59.44,997.45,-51.96,15.77,1914-10-17 00:00:00,955.39,-59.91,34.07,1914-10-18 12:00:00,964.19,-48.8,54.04
30,TC191504,Alberto,0770,A,2,1915-08-19 00:00:00,948.04,-71.84,26.64,1915-08-19 00:00:00,1915-08-12 06:00:00,948.04,-71.84,26.64,1915-08-12 06:00:00,1012.19,-32.39,11.52,1915-08-25 12:00:00,1004.99,-49.0,52.25,1012.19,-32.39,11.52,1915-08-24 06:00:00,992.55,-64.01,48.57,1915-08-24 06:00:00,992.55,-64.01,48.57
31,TC191507,Carlos,0776,A,2,1915-09-23 06:00:00,990.79,-22.24,48.6,1915-09-22 06:00:00,1915-09-17 06:00:00,992.28,-34.74,43.75,1915-09-17 06:00:00,1004.5,-46.49,33.02,1915-09-24 06:00:00,1002.7,-7.75,50.25,1004.5,-46.49,33.02,1915-09-22 12:00:00,993.05,-31.97,44.71,1915-09-23 18:00:00,995.95,-14.44,49.65
32,TC191508,Doreen,0777,A,2,1915-09-27 12:00:00,922.09,-61.88,23.46,1915-09-27 12:00:00,1915-09-19 00:00:00,922.09,-61.88,23.46,1915-09-17 18:00:00,1008.16,-20.37,13.45,1915-10-03 06:00:00,970.07,-37.02,55.55,1007.85,-26.04,13.4,1915-09-30 06:00:00,940.16,-64.84,32.41,1915-10-02 18:00:00,962.64,-44.16,49.95
33,TC191510,Gloria,0780,A,2,1915-10-11 12:00:00,915.35,-59.39,29.99,1915-10-11 12:00:00,1915-09-30 12:00:00,915.35,-59.39,29.99,1915-09-30 12:00:00,1008.85,-16.59,11.9,1915-10-14 06:00:00,948.55,-17.7,59.22,1008.85,-16.59,11.9,1915-10-12 06:00:00,955.27,-56.0,35.85,1915-10-14 06:00:00,948.55,-17.7,59.22
34,TC191513,Jessica,0787,A,2,1915-11-09 00:00:00,981.29,-76.09,16.58,1915-11-09 00:00:00,1915-11-05 06:00:00,981.29,-76.09,16.58,1915-11-04 12:00:00,1004.05,-79.6,9.63,1915-11-13 18:00:00,1006.62,-44.75,33.5,1004.23,-74.63,14.12,1915-11-10 18:00:00,1000.27,-73.59,20.71,1915-11-12 06:00:00,994.92,-62.32,25.6
35,TC191606,Kyle,0827,A,2,1916-10-02 12:00:00,935.35,-53.76,32.0,1916-10-02 12:00:00,1916-09-27 18:00:00,935.35,-53.76,32.0,1916-09-27 18:00:00,1012.64,-44.5,29.75,1916-10-10 06:00:00,1004.09,-40.25,30.25,1012.64,-44.5,29.75,1916-10-08 00:00:00,973.96,-40.49,40.53,1916-10-09 18:00:00,1003.5,-40.25,34.0
36,TC191703,Oxlip,0871,A,2,1917-09-06 12:00:00,970.48,-58.16,40.87,1917-09-06 00:00:00,1917-08-28 00:00:00,990.03,-61.82,37.26,1917-08-28 00:00:00,1012.77,-54.79,23.68,1917-09-07 12:00:00,988.25,-39.75,54.0,1012.77,-54.79,23.68,1917-09-06 06:00:00,985.65,-60.53,38.74,1917-09-07 06:00:00,987.12,-45.98,50.32
37,TC191705,Sofiee,0874,A,2,1917-09-18 06:00:00,973.39,-48.26,19.2,1917-09-18 06:00:00,1917-09-11 00:00:00,973.39,-48.26,19.2,1917-09-11 00:00:00,1006.32,-23.87,9.27,1917-09-22 06:00:00,985.32,-17.75,43.75,1006.32,-23.87,9.27,1917-09-20 12:00:00,988.53,-43.62,27.46,1917-09-22 00:00:00,992.07,-22.0,41.0
38,TC191709,Yan,0886,A,2,1917-10-27 12:00:00,947.13,-72.45,28.74,1917-10-27 12:00:00,1917-10-23 00:00:00,947.13,-72.45,28.74,1917-10-23 00:00:00,1007.83,-62.67,22.15,1917-10-31 06:00:00,1012.53,-40.75,41.0,1007.83,-62.67,22.15,1917-10-28 00:00:00,950.47,-71.72,30.4,1917-10-30 00:00:00,997.15,-56.25,38.75
39,TC191807,Ivanka,0923,A,2,1918-10-08 00:00:00,887.03,-82.97,18.23,1918-10-08 00:00:00,1918-09-28 00:00:00,887.03,-82.97,18.23,1918-09-27 18:00:00,1006.82,-26.76,11.37,1918-10-12 12:00:00,991.01,-56.0,42.25,1008.65,-28.14,11.0,1918-10-09 00:00:00,919.28,-81.29,23.24,1918-10-12 00:00:00,985.49,-66.29,39.47
40,TC191905,Sunny,0970,A,2,1919-06-10 06:00:00,988.9,-43.46,29.55,1919-06-09 18:00:00,1919-06-07 12:00:00,995.09,-50.42,28.43,1919-06-07 12:00:00,1006.2,-67.4,23.55,1919-06-13 00:00:00,1005.69,-32.0,51.75,1006.2,-67.4,23.55,1919-06-10 00:00:00,992.16,-47.17,28.95,1919-06-11 06:00:00,996.33,-32.65,34.37
41,TC191914,Gwyneth,0994,A,2,1919-10-10 06:00:00,936.37,-67.02,42.07,1919-10-08 06:00:00,1919-10-03 18:00:00,984.69,-72.58,28.91,1919-10-02 00:00:00,1004.43,-77.98,13.13,1919-10-12 00:00:00,971.37,-67.83,54.46,1002.58,-79.93,14.43,1919-10-08 12:00:00,978.38,-71.91,30.28,1919-10-10 12:00:00,949.84,-65.02,43.94
42,TC192105,Dylan,1094,A,2,1921-09-22 18:00:00,984.54,-66.12,35.05,1921-09-22 18:00:00,1921-09-10 06:00:00,984.54,-66.12,35.05,1921-09-09 12:00:00,1010.73,-32.56,11.23,1921-09-25 06:00:00,1010.67,-39.25,52.25,1010.01,-36.59,11.07,1921-09-23 12:00:00,986.74,-61.96,41.81,1921-09-24 06:00:00,1004.68,-53.25,48.25
43,TC192208,Luigi,1151,A,2,1922-10-19 12:00:00,955.72,-54.16,42.2,1922-10-18 12:00:00,1922-10-14 18:00:00,973.74,-62.66,37.73,1922-10-14 18:00:00,1012.74,-61.03,37.01,1922-10-20 18:00:00,976.95,-25.25,57.25,1012.74,-61.03,37.01,1922-10-18 18:00:00,969.23,-61.11,38.47,1922-10-20 06:00:00,974.31,-40.1,49.25
44,TC192210,Michelle,1154,A,2,1922-11-06 00:00:00,972.12,-78.59,17.8,1922-11-06 00:00:00,1922-10-31 12:00:00,972.12,-78.59,17.8,1922-10-30 18:00:00,1006.29,-77.15,8.57,1922-11-13 06:00:00,1000.28,-56.0,33.5,1005.61,-77.17,10.48,1922-11-11 12:00:00,997.51,-65.28,25.69,1922-11-12 06:00:00,998.19,-61.75,27.25
45,TC192307,Sergio,1188,A,2,1923-08-26 18:00:00,975.36,-62.95,40.72,1923-08-26 06:00:00,1923-08-21 12:00:00,975.69,-67.22,37.67,1923-08-21 12:00:00,1011.18,-77.89,25.86,1923-08-28 00:00:00,992.44,-59.35,48.27,1011.18,-77.89,25.86,1923-08-26 12:00:00,976.14,-65.2,39.13,1923-08-27 18:00:00,990.92,-58.8,46.99
46,TC192309,Zack,1190,A,2,1923-09-25 18:00:00,937.48,-30.6,59.85,1923-09-23 12:00:00,1923-09-15 00:00:00,943.83,-49.45,37.59,1923-09-14 06:00:00,996.76,-16.35,11.68,1923-09-25 18:00:00,937.48,-30.6,59.85,982.95,-21.43,13.02,1923-09-23 18:00:00,942.17,-48.44,39.76,1923-09-25 12:00:00,939.55,-30.66,59.37
47,TC192312,Colin,1197,A,2,1923-10-13 18:00:00,942.84,-23.87,54.92,1923-10-10 18:00:00,1923-10-05 00:00:00,956.75,-55.75,39.93,1923-10-05 00:00:00,1003.56,-66.22,26.03,1923-10-14 06:00:00,950.01,-13.73,58.1,1003.56,-66.22,26.03,1923-10-11 00:00:00,953.03,-54.06,40.58,1923-10-13 18:00:00,942.84,-23.87,54.92
48,TC192314,Ernest,1205,A,2,1923-11-25 06:00:00,953.02,-35.78,51.84,1923-11-21 06:00:00,1923-11-19 18:00:00,958.11,-54.3,42.38,1923-11-19 18:00:00,968.57,-68.29,38.91,1923-11-26 06:00:00,963.27,-24.5,54.25,968.57,-68.29,38.91,1923-11-22 06:00:00,967.93,-48.02,42.85,1923-11-26 06:00:00,963.27,-24.5,54.25
49,TC192410,Mario,1247,A,2,1924-09-24 06:00:00,942.58,-45.31,32.65,1924-09-24 06:00:00,1924-09-17 18:00:00,942.58,-45.31,32.65,1924-09-17 18:00:00,1007.91,-18.53,15.39,1924-09-27 00:00:00,983.24,-29.19,57.07,1007.91,-18.53,15.39,1924-09-24 12:00:00,949.81,-44.61,34.48,1924-09-27 00:00:00,983.24,-29.19,57.07
50,TC192413,Stephanie,1257,A,2,1924-10-26 18:00:00,924.72,-66.6,23.39,1924-10-26 18:00:00,1924-10-19 06:00:00,924.72,-66.6,23.39,1924-10-18 12:00:00,1006.28,-28.09,8.93,1924-11-01 18:00:00,986.9,-24.59,44.25,1007.18,-32.4,10.15,1924-10-27 18:00:00,945.71,-65.35,24.37,1924-11-01 00:00:00,973.36,-39.69,46.23
51,TC192502,Winnie,1283,A,2,1925-08-13 06:00:00,943.45,-49.91,25.33,1925-08-13 06:00:00,1925-08-08 06:00:00,943.45,-49.91,25.33,1925-08-04 00:00:00,1011.27,-26.46,7.83,1925-08-19 12:00:00,994.22,-20.5,54.75,995.37,-33.92,13.82,1925-08-16 12:00:00,952.42,-49.06,41.15,1925-08-18 12:00:00,988.18,-28.62,52.0
52,TC192506,Brandon,1288,A,2,1925-09-17 06:00:00,959.18,-48.63,40.06,1925-09-17 06:00:00,1925-09-07 12:00:00,959.18,-48.63,40.06,1925-09-07 12:00:00,1007.95,-41.12,13.49,1925-09-23 18:00:00,1008.43,-19.75,48.25,1007.95,-41.12,13.49,1925-09-22 00:00:00,1000.65,-28.75,50.75,1925-09-22 06:00:00,1001.75,-27.25,50.75
53,TC192507,Christine,1289,A,2,1925-10-14 06:00:00,939.76,-57.23,41.86,1925-10-04 06:00:00,1925-09-25 12:00:00,957.21,-56.74,22.72,1925-09-25 12:00:00,1008.43,-26.96,12.05,1925-10-16 00:00:00,999.53,-49.42,58.67,1008.43,-26.96,12.05,1925-10-10 06:00:00,983.22,-65.78,25.4,1925-10-15 00:00:00,967.75,-52.43,51.05
54,TC192607,Katrina,1347,A,2,1926-10-04 06:00:00,967.24,-72.38,31.57,1926-10-04 06:00:00,1926-09-29 12:00:00,967.24,-72.38,31.57,1926-09-29 12:00:00,1000.76,-78.58,17.31,1926-10-08 18:00:00,996.12,-76.19,45.51,1000.76,-78.58,17.31,1926-10-07 06:00:00,979.17,-73.86,40.1,1926-10-07 12:00:00,986.12,-74.56,41.6
55,TC192802,Andy,1416,A,2,1928-02-05 06:00:00,998.09,-35.19,36.46,1928-02-05 06:00:00,1928-02-03 06:00:00,998.09,-35.19,36.46,1928-02-03 06:00:00,1011.39,-37.32,38.34,1928-02-07 12:00:00,1006.9,-16.25,41.5,1011.39,-37.32,38.34,1928-02-06 00:00:00,999.63,-31.01,38.29,1928-02-06 06:00:00,999.02,-28.74,38.72
56,TC192805,Demi,1441,A,2,1928-09-07 00:00:00,980.43,-49.24,32.21,1928-09-07 00:00:00,1928-08-31 06:00:00,980.43,-49.24,32.21,1928-08-29 12:00:00,1010.37,-22.09,13.5,1928-09-09 12:00:00,993.0,-15.0,50.5,1006.0,-30.02,13.87,1928-09-07 06:00:00,984.68,-48.37,33.35,1928-09-08 12:00:00,987.91,-35.17,42.45
57,TC192809,Hubert,1447,A,2,1928-09-22 00:00:00,934.4,-63.31,32.34,1928-09-20 12:00:00,1928-09-15 12:00:00,961.85,-68.34,28.6,1928-09-15 12:00:00,1012.15,-65.72,26.32,1928-09-27 18:00:00,989.96,-43.0,53.5,1012.15,-65.72,26.32,1928-09-21 06:00:00,961.07,-66.39,30.4,1928-09-27 00:00:00,1001.36,-41.0,47.0
58,TC193002,Shannon,0027,B,2,1930-08-14 06:00:00,887.54,-70.56,27.22,1930-08-14 06:00:00,1930-08-09 06:00:00,887.54,-70.56,27.22,1930-08-09 06:00:00,1006.0,-41.87,12.78,1930-08-20 12:00:00,995.22,-54.32,55.53,1006.0,-41.87,12.78,1930-08-19 00:00:00,983.87,-61.04,53.13,1930-08-19 12:00:00,988.97,-59.94,54.78
59,TC193003,Thomas,0029,B,2,1930-09-19 12:00:00,934.83,-70.67,39.42,1930-09-15 18:00:00,1930-09-10 00:00:00,943.73,-77.15,24.55,1930-09-10 00:00:00,1012.26,-33.72,12.32,1930-09-22 18:00:00,982.39,-48.13,56.11,1012.26,-33.72,12.32,1930-09-18 00:00:00,952.06,-77.17,31.14,1930-09-20 12:00:00,979.68,-62.68,47.61
60,TC193004,Wendy,0046,B,2,1930-11-04 00:00:00,948.88,-91.58,20.7,1930-11-04 00:00:00,1930-10-29 06:00:00,948.88,-91.58,20.7,1930-10-29 06:00:00,1007.17,-82.96,19.14,1930-11-09 06:00:00,1007.87,-24.0,44.75,1007.17,-82.96,19.14,1930-11-05 12:00:00,954.74,-87.08,27.0,1930-11-06 12:00:00,992.74,-74.44,30.88
61,TC193105,Esther,0089,B,2,1931-09-24 00:00:00,913.33,-60.97,29.81,1931-09-24 00:00:00,1931-09-12 12:00:00,913.33,-60.97,29.81,1931-09-11 18:00:00,1006.33,-18.17,13.59,1931-10-01 00:00:00,970.46,-37.11,57.94,1004.28,-23.57,13.44,1931-09-27 12:00:00,953.76,-53.37,39.19,1931-09-30 18:00:00,970.25,-38.77,55.68
62,TC193106,Frank,0090,B,2,1931-09-22 12:00:00,988.8,-74.39,39.5,1931-09-21 18:00:00,1931-09-19 06:00:00,994.66,-79.34,34.42,1931-09-19 06:00:00,1008.53,-78.71,26.19,1931-09-23 18:00:00,1007.97,-57.75,48.0,1008.53,-78.71,26.19,1931-09-22 00:00:00,993.69,-78.47,35.78,1931-09-22 18:00:00,991.98,-71.2,41.68
63,TC193205,Nathan,0133,B,2,1932-08-09 00:00:00,937.59,-71.89,30.96,1932-08-09 00:00:00,1932-07-31 06:00:00,937.59,-71.89,30.96,1932-07-31 06:00:00,1012.44,-39.55,16.66,1932-08-12 00:00:00,996.02,-36.25,54.0,1012.44,-39.55,16.66,1932-08-09 18:00:00,937.69,-68.53,35.77,1932-08-11 06:00:00,989.14,-55.91,49.81
64,TC193303,Wilson,0182,B,2,1933-06-08 12:00:00,963.85,-52.67,36.61,1933-06-08 12:00:00,1933-05-31 06:00:00,963.85,-52.67,36.61,1933-05-31 06:00:00,1007.01,-69.62,28.97,1933-06-10 18:00:00,1012.75,-34.5,50.5,1007.01,-69.62,28.97,1933-06-09 12:00:00,987.58,-46.5,41.73,1933-06-10 00:00:00,1002.57,-42.68,44.83
65,TC193306,Bella,0191,B,2,1933-08-31 18:00:00,919.77,-63.84,32.06,1933-08-31 18:00:00,1933-08-26 18:00:00,919.77,-63.84,32.06,1933-08-26 12:00:00,1010.7,-50.51,14.19,1933-09-09 12:00:00,973.73,-17.06,52.59,1009.69,-52.19,14.58,1933-09-02 00:00:00,944.63,-62.08,35.62,1933-09-09 12:00:00,973.73,-17.06,52.59
